,Sim,Power4,CellTemp4,Rear4,Front4,DNI,DHI,Alb,index,datetimes,Year,Month,Hour,Minutes
3701,0,0.243445,23.8473,5.18089,242.613,,,0.167198,3701,2021-06-04 05:00:00,2021,6,5,2.05837
3702,0,0.697942,46.244,21.5782,748.931,,,0.236946,3702,2021-06-04 06:00:00,2021,6,6,0.688951
3703,0,0.852795,52.166,53.6668,941.293,,,0.221935,3703,2021-06-04 07:00:00,2021,6,7,0.933841
3704,0,0.902214,53.9954,55.4869,1005.32,,,0.19689,3704,2021-06-04 08:00:00,2021,6,8,1.04518
3705,0,0.917947,53.2045,61.758,1020.22,,,0.179224,3705,2021-06-04 09:00:00,2021,6,9,1.39466
3706,0,0.916346,52.7591,68.6938,1016.51,,,0.169586,3706,2021-06-04 10:00:00,2021,6,10,1.6574
3707,0,0.912138,51.0258,71.5688,1004.53,,,0.164998,3707,2021-06-04 11:00:00,2021,6,11,2.08136
3708,0,0.898544,52.6185,70.7353,995.436,,,0.164617,3708,2021-06-04 12:00:00,2021,6,12,1.94655
3709,0,0.903958,52.007,66.247,999.163,,,0.16819,3709,2021-06-04 13:00:00,2021,6,13,2.17154
3710,0,0.910497,52.9832,60.3421,1010.7,,,0.176973,3710,2021-06-04 14:00:00,2021,6,14,2.09291
3711,0,0.881055,53.2121,57.8652,977.73,,,0.189265,3711,2021-06-04 15:00:00,2021,6,15,1.89584
3712,0,0.817632,51.1408,49.9029,897.599,,,0.204499,3712,2021-06-04 16:00:00,2021,6,16,1.82829
3713,0,0.526816,44.6789,21.5841,560.89,,,0.201636,3713,2021-06-04 17:00:00,2021,6,17,1.2016
3714,0,0.0373583,28.0459,1.60167,40.4222,,,0.0701221,3714,2021-06-04 18:00:00,2021,6,18,1.36384
3715,0,0.00476927,23.1611,0.210667,5.55062,,,0.132933,3715,2021-06-04 19:00:00,2021,6,19,1.03548
3716,0,0,0,0,1.32045,,,0.99,3716,2021-06-04 20:00:00,2021,6,20,0.955541
3717,0,0,0,0,1.34283,,,0.99,3717,2021-06-04 21:00:00,2021,6,21,1.78188
3718,0,0,0,0,1.33388,,,0.99,3718,2021-06-04 22:00:00,2021,6,22,2.06914
3719,0,0,0,0,1.33369,,,0.99,3719,2021-06-04 23:00:00,2021,6,23,2.27783
3720,0,0,0,0,1.34553,,,0.99,3720,2021-06-05 00:00:00,2021,6,0,1.3973
3721,0,0,0,0,1.34826,,,0.99,3721,2021-06-05 01:00:00,2021,6,1,1.39873
3722,0,0,0,0,1.33719,,,0.99,3722,2021-06-05 02:00:00,2021,6,2,2.02946
3723,0,0,0,0,1.33761,,,0.99,3723,2021-06-05 03:00:00,2021,6,3,2.12477
3724,0,0.00931152,20.8754,3.98854,10.3927,,,0.99,3724,2021-06-05 04:00:00,2021,6,4,3.56692
3725,0,0.228707,26.0303,6.10993,230.087,,,0.198036,3725,2021-06-05 05:00:00,2021,6,5,3.5269
3726,0,0.659254,39.5515,18.9792,688.941,,,0.256615,3726,2021-06-05 06:00:00,2021,6,6,2.2161
3727,0,0.854944,49.9193,52.8532,935.209,,,0.222758,3727,2021-06-05 07:00:00,2021,6,7,1.61682
3728,0,0.898512,53.2389,56.0075,997.933,,,0.197664,3728,2021-06-05 08:00:00,2021,6,8,1.42523
3729,0,0.897172,57.1192,60.8383,1012.52,,,0.17877,3729,2021-06-05 09:00:00,2021,6,9,1.33951
3730,0,0.898687,54.7466,68.0673,1004.35,,,0.169375,3730,2021-06-05 10:00:00,2021,6,10,1.78516
3731,0,0.903619,52.6652,71.0725,1001.46,,,0.164295,3731,2021-06-05 11:00:00,2021,6,11,2.41951
3732,0,0.909358,54.0593,71.6509,1013.86,,,0.16406,3732,2021-06-05 12:00:00,2021,6,12,2.35377
3733,0,0.912357,54.4606,67.9964,1019.02,,,0.168313,3733,2021-06-05 13:00:00,2021,6,13,2.29747
3734,0,0.917871,55.9622,64.5544,1031.84,,,0.176688,3734,2021-06-05 14:00:00,2021,6,14,2.05835
3735,0,0.3536,38.9206,52.893,369.709,,,0.182027,3735,2021-06-05 15:00:00,2021,6,15,2.03541
3736,0,0.160202,29.2644,29.6617,164.765,,,0.187641,3736,2021-06-05 16:00:00,2021,6,16,5.45495
3737,0,0.166157,28.5764,25.1043,170.256,,,0.200259,3737,2021-06-05 17:00:00,2021,6,17,5.40316
3738,0,0.091564,27.3552,5.69649,95.3036,,,0.177905,3738,2021-06-05 18:00:00,2021,6,18,3.81614
3739,0,0.00367432,23.7498,1.70838,4.34311,,,0.99,3739,2021-06-05 19:00:00,2021,6,19,1.83808
3740,0,0,0,0,1.32636,,,0.99,3740,2021-06-05 20:00:00,2021,6,20,4.01331
3741,0,0,0,0,1.28298,,,0.99,3741,2021-06-05 21:00:00,2021,6,21,3.87217
3742,0,0,0,0,1.28861,,,0.99,3742,2021-06-05 22:00:00,2021,6,22,2.96681
3743,0,0,0,0,1.28527,,,0.99,3743,2021-06-05 23:00:00,2021,6,23,4.0152
3744,0,0,0,0,1.27208,,,0.99,3744,2021-06-06 00:00:00,2021,6,0,5.4101
3745,0,0,0,0,1.26779,,,0.99,3745,2021-06-06 01:00:00,2021,6,1,4.3154
3746,0,0,0,0,1.27857,,,0.99,3746,2021-06-06 02:00:00,2021,6,2,2.86882
3747,0,0,0,0,1.29238,,,0.99,3747,2021-06-06 03:00:00,2021,6,3,2.10136
3748,0,0.00451476,21.5686,0.904673,5.22863,,,0.519599,3748,2021-06-06 04:00:00,2021,6,4,2.88236
3749,0,0.0914639,23.4207,5.50157,93.7769,,,0.17762,3749,2021-06-06 05:00:00,2021,6,5,2.9616
3750,0,0.648591,35.4838,21.6124,667.422,,,0.240335,3750,2021-06-06 06:00:00,2021,6,6,3.7558
3751,0,0.618003,39.0362,47.3614,644.223,,,0.20757,3751,2021-06-06 07:00:00,2021,6,7,2.5813
3752,0,0.351017,37.2315,55.0878,364.724,,,0.196111,3752,2021-06-06 08:00:00,2021,6,8,1.10814
3753,0,0.143146,27.7791,21.7896,146.929,,,0.214949,3753,2021-06-06 09:00:00,2021,6,9,3.74453
3754,0,0.221786,29.4896,25.5565,226.157,,,0.205453,3754,2021-06-06 10:00:00,2021,6,10,3.89256
3755,0,0.463528,40.364,47.8693,485.708,,,0.199649,3755,2021-06-06 11:00:00,2021,6,11,1.53323
3756,0,0.750754,48.8315,69.5642,814.907,,,0.19358,3756,2021-06-06 12:00:00,2021,6,12,2.03518
3757,0,0.684463,49.832,62.5745,744.708,,,0.184743,3757,2021-06-06 13:00:00,2021,6,13,1.58129
3758,0,0.657924,42.574,54.5066,695.504,,,0.177639,3758,2021-06-06 14:00:00,2021,6,14,2.97051
3759,0,0.12246,29.3407,24.8576,127.107,,,0.206935,3759,2021-06-06 15:00:00,2021,6,15,2.60347
3760,0,0.0701412,23.7483,15.5992,72.7167,,,0.189483,3760,2021-06-06 16:00:00,2021,6,16,5.31807
3761,0,0.0295401,23.3463,6.74634,31.6647,,,0.183381,3761,2021-06-06 17:00:00,2021,6,17,1.94365
3762,0,0.036461,23.0469,3.70812,38.6917,,,0.176617,3762,2021-06-06 18:00:00,2021,6,18,1.05002
3763,0,0.00370279,21.3487,2.46451,4.32467,,,0.99,3763,2021-06-06 19:00:00,2021,6,19,1.37861
3764,0,0,0,0,1.28722,,,0.99,3764,2021-06-06 20:00:00,2021,6,20,1.6639
3765,0,0,0,0,1.33266,,,0.99,3765,2021-06-06 21:00:00,2021,6,21,0.852904
3766,0,0,0,0,1.35801,,,0.99,3766,2021-06-06 22:00:00,2021,6,22,0.895787
3767,0,0,0,0,1.39245,,,0.99,3767,2021-06-06 23:00:00,2021,6,23,0.903434
3768,0,0,0,0,1.40649,,,0.99,3768,2021-06-07 00:00:00,2021,6,0,0.832862
3769,0,0,0,0,1.38033,,,0.99,3769,2021-06-07 01:00:00,2021,6,1,1.28613
3770,0,0,0,0,1.38446,,,0.99,3770,2021-06-07 02:00:00,2021,6,2,1.04957
3771,0,0,0,0,1.38437,,,0.99,3771,2021-06-07 03:00:00,2021,6,3,0.981874
3772,0,0.00518626,18.2087,3.82466,5.87447,,,0.99,3772,2021-06-07 04:00:00,2021,6,4,2.56344
3773,0,0.228391,25.5779,5.75192,229.398,,,0.180741,3773,2021-06-07 05:00:00,2021,6,5,2.19919
3774,0,0.668702,44.5483,18.5916,712.429,,,0.244801,3774,2021-06-07 06:00:00,2021,6,6,0.833809
3775,0,0.863502,48.5108,53.5632,939.553,,,0.227283,3775,2021-06-07 07:00:00,2021,6,7,1.3368
3776,0,0.918273,49.634,56.7266,1005.86,,,0.202766,3776,2021-06-07 08:00:00,2021,6,8,1.62037
3777,0,0.920841,54.8561,65.518,1030.57,,,0.184182,3777,2021-06-07 09:00:00,2021,6,9,1.26216
3778,0,0.740275,50.1209,64.5214,807.434,,,0.18438,3778,2021-06-07 10:00:00,2021,6,10,1.41837
3779,0,0.533746,45.7587,45.5334,570.637,,,0.171024,3779,2021-06-07 11:00:00,2021,6,11,1.0645
3780,0,0.887573,55.7055,77.4023,995.404,,,0.17863,3780,2021-06-07 12:00:00,2021,6,12,1.85073
3781,0,0.855628,55.1693,74.0683,956.206,,,0.182872,3781,2021-06-07 13:00:00,2021,6,13,1.83648
3782,0,0.578952,48.6388,65.3344,626.035,,,0.228811,3782,2021-06-07 14:00:00,2021,6,14,1.39867
3783,0,0.339931,35.9032,51.446,351.642,,,0.186619,3783,2021-06-07 15:00:00,2021,6,15,2.80644
3784,0,0.325143,33.6317,52.2136,333.778,,,0.207162,3784,2021-06-07 16:00:00,2021,6,16,2.86693
3785,0,0.346498,35.5985,25.6344,357.91,,,0.209488,3785,2021-06-07 17:00:00,2021,6,17,1.84716
3786,0,0.0717915,26.8945,6.59099,75.2797,,,0.188416,3786,2021-06-07 18:00:00,2021,6,18,1.54701
3787,0,0.00669722,23.6885,3.74392,7.68791,,,0.99,3787,2021-06-07 19:00:00,2021,6,19,2.24951
3788,0,0,0,0,1.28851,,,0.99,3788,2021-06-07 20:00:00,2021,6,20,1.14165
3789,0,0,0,0,1.31702,,,0.99,3789,2021-06-07 21:00:00,2021,6,21,1.33105
3790,0,0,0,0,1.32887,,,0.99,3790,2021-06-07 22:00:00,2021,6,22,1.63036
3791,0,0,0,0,1.35748,,,0.99,3791,2021-06-07 23:00:00,2021,6,23,1.47879
3792,0,0,0,0,1.38,,,0.99,3792,2021-06-08 00:00:00,2021,6,0,1.16451
3793,0,0,0,0,1.38306,,,0.99,3793,2021-06-08 01:00:00,2021,6,1,1.13162
3794,0,0,0,0,1.37598,,,0.99,3794,2021-06-08 02:00:00,2021,6,2,0.905077
3795,0,0,0,0,1.38968,,,0.99,3795,2021-06-08 03:00:00,2021,6,3,1.03645
3796,0,0.00549522,15.5751,3.8365,6.13377,,,0.99,3796,2021-06-08 04:00:00,2021,6,4,1.04596
3797,0,0.232439,23.2417,5.83421,231.395,,,0.183828,3797,2021-06-08 05:00:00,2021,6,5,1.55055
3798,0,0.689811,40.2361,23.6315,723.138,,,0.245624,3798,2021-06-08 06:00:00,2021,6,6,1.57866
3799,0,0.841655,49.1833,54.2959,917.513,,,0.22764,3799,2021-06-08 07:00:00,2021,6,7,1.30155
3800,0,0.902006,51.0156,61.1181,992.909,,,0.202148,3800,2021-06-08 08:00:00,2021,6,8,1.42544
3801,0,0.9173,51.2543,62.8385,1011.37,,,0.182522,3801,2021-06-08 09:00:00,2021,6,9,1.71038
3802,0,0.910612,51.4182,68.7223,1004.39,,,0.171266,3802,2021-06-08 10:00:00,2021,6,10,1.91279
3803,0,0.901139,50.8859,71.6468,991.397,,,0.167003,3803,2021-06-08 11:00:00,2021,6,11,2.22948
3804,0,0.897266,50.0422,71.0428,983.614,,,0.166755,3804,2021-06-08 12:00:00,2021,6,12,2.65987
3805,0,0.876928,49.3979,67.3498,958.051,,,0.169469,3805,2021-06-08 13:00:00,2021,6,13,2.83318
3806,0,0.902735,51.6462,65.0961,996.293,,,0.180429,3806,2021-06-08 14:00:00,2021,6,14,2.63816
3807,0,0.851442,49.8295,61.9004,930.922,,,0.195373,3807,2021-06-08 15:00:00,2021,6,15,2.83486
3808,0,0.464219,40.1039,51.5355,485.948,,,0.24465,3808,2021-06-08 16:00:00,2021,6,16,2.28273
3809,0,0.352911,37.9181,26.6693,367.607,,,0.222611,3809,2021-06-08 17:00:00,2021,6,17,1.75762
3810,0,0.0603241,29.1015,3.8679,64.253,,,0.143864,3810,2021-06-08 18:00:00,2021,6,18,1.77283
3811,0,0.00666351,25.1144,3.56228,7.70195,,,0.99,3811,2021-06-08 19:00:00,2021,6,19,1.64076
3812,0,0,0,0,1.30097,,,0.99,3812,2021-06-08 20:00:00,2021,6,20,1.15659
3813,0,0,0,0,1.32158,,,0.99,3813,2021-06-08 21:00:00,2021,6,21,1.05623
3814,0,0,0,0,1.33439,,,0.99,3814,2021-06-08 22:00:00,2021,6,22,1.85983
3815,0,0,0,0,1.29521,,,0.99,3815,2021-06-08 23:00:00,2021,6,23,2.78696
3816,0,0,0,0,1.32184,,,0.99,3816,2021-06-09 00:00:00,2021,6,0,1.99038
3817,0,0,0,0,1.35625,,,0.99,3817,2021-06-09 01:00:00,2021,6,1,1.77096
3818,0,0,0,0,1.35479,,,0.99,3818,2021-06-09 02:00:00,2021,6,2,1.72424
3819,0,0,0,0,1.33697,,,0.99,3819,2021-06-09 03:00:00,2021,6,3,3.36211
3820,0,0.00553876,16.753,3.83841,6.21332,,,0.99,3820,2021-06-09 04:00:00,2021,6,4,2.91253
3821,0,0.245662,22.5993,5.59735,243.674,,,0.17862,3821,2021-06-09 05:00:00,2021,6,5,1.67048
3822,0,0.711083,41.9996,22.3706,750.805,,,0.246328,3822,2021-06-09 06:00:00,2021,6,6,1.14542
3823,0,0.868705,50.0146,54.596,951.123,,,0.228258,3823,2021-06-09 07:00:00,2021,6,7,1.22498
3824,0,0.915385,52.6709,56.4894,1015.04,,,0.20349,3824,2021-06-09 08:00:00,2021,6,8,1.31932
3825,0,0.919802,54.1708,64.3102,1026.45,,,0.185425,3825,2021-06-09 09:00:00,2021,6,9,1.51452
3826,0,0.884455,53.0329,69.6814,980.92,,,0.173698,3826,2021-06-09 10:00:00,2021,6,10,1.69648
3827,0,0.913361,52.0592,73.8879,1010.17,,,0.169557,3827,2021-06-09 11:00:00,2021,6,11,2.23349
3828,0,0.911284,51.761,73.4674,1006.56,,,0.169012,3828,2021-06-09 12:00:00,2021,6,12,2.46796
3829,0,0.908303,53.3007,69.7164,1009.48,,,0.173039,3829,2021-06-09 13:00:00,2021,6,13,2.2539
3830,0,0.899875,54.1127,62.6102,1003.1,,,0.181214,3830,2021-06-09 14:00:00,2021,6,14,2.15422
3831,0,0.877574,53.8337,59.5299,976.214,,,0.194916,3831,2021-06-09 15:00:00,2021,6,15,2.13662
3832,0,0.815338,52.0691,52.0069,898.372,,,0.213334,3832,2021-06-09 16:00:00,2021,6,16,2.04931
3833,0,0.541132,43.2946,23.8989,573.06,,,0.224525,3833,2021-06-09 17:00:00,2021,6,17,2.14225
3834,0,0.0398692,29.4096,2.73358,43.2619,,,0.121603,3834,2021-06-09 18:00:00,2021,6,18,2.00014
3835,0,0.0077281,25.7694,4.04392,8.89627,,,0.99,3835,2021-06-09 19:00:00,2021,6,19,0.844883
3836,0,0,0,0,1.28587,,,0.99,3836,2021-06-09 20:00:00,2021,6,20,0.906928
3837,0,0,0,0,1.32114,,,0.99,3837,2021-06-09 21:00:00,2021,6,21,1.39153
3838,0,0,0,0,1.31485,,,0.99,3838,2021-06-09 22:00:00,2021,6,22,1.54022
3839,0,0,0,0,1.32791,,,0.99,3839,2021-06-09 23:00:00,2021,6,23,1.56769
3840,0,0,0,0,1.33542,,,0.99,3840,2021-06-10 00:00:00,2021,6,0,1.06811
3841,0,0,0,0,1.33926,,,0.99,3841,2021-06-10 01:00:00,2021,6,1,1.67451
3842,0,0,0,0,1.35399,,,0.99,3842,2021-06-10 02:00:00,2021,6,2,1.08794
3843,0,0,0,0,1.37442,,,0.99,3843,2021-06-10 03:00:00,2021,6,3,1.03719
3844,0,0.00491028,15.6995,1.73082,5.51194,,,0.99,3844,2021-06-10 04:00:00,2021,6,4,1.12848
3845,0,0.0812889,17.3886,5.60251,81.8119,,,0.190681,3845,2021-06-10 05:00:00,2021,6,5,1.07695
3846,0,0.591274,37.2201,21.9068,612.025,,,0.227301,3846,2021-06-10 06:00:00,2021,6,6,0.875327
3847,0,0.773465,49.4525,57.0405,842.184,,,0.2321,3847,2021-06-10 07:00:00,2021,6,7,0.891478
3848,0,0.791343,47.4148,66.9342,855.176,,,0.210625,3848,2021-06-10 08:00:00,2021,6,8,1.41555
3849,0,0.629379,43.9522,58.4377,668.589,,,0.198282,3849,2021-06-10 09:00:00,2021,6,9,1.35851
3850,0,0.951817,52.515,73.3107,1056.47,,,0.174578,3850,2021-06-10 10:00:00,2021,6,10,2.10446
3851,0,0.92278,50.0478,74.4617,1012.68,,,0.170422,3851,2021-06-10 11:00:00,2021,6,11,3.211
3852,0,0.919927,48.9008,81.3984,1004.76,,,0.187426,3852,2021-06-10 12:00:00,2021,6,12,3.49436
3853,0,0.723994,44.8859,68.8093,773.24,,,0.201579,3853,2021-06-10 13:00:00,2021,6,13,3.40644
3854,0,0.183199,32.9131,27.3205,190.245,,,0.208765,3854,2021-06-10 14:00:00,2021,6,14,1.86129
3855,0,0.340056,39.3769,55.421,356.401,,,0.217803,3855,2021-06-10 15:00:00,2021,6,15,1.16075
3856,0,0.434146,45.201,47.801,463.68,,,0.213101,3856,2021-06-10 16:00:00,2021,6,16,0.677371
3857,0,0.308845,37.7997,26.44,322.354,,,0.217206,3857,2021-06-10 17:00:00,2021,6,17,1.73538
3858,0,0.0395151,29.386,2.46293,42.8899,,,0.108902,3858,2021-06-10 18:00:00,2021,6,18,1.46526
3859,0,0.00510281,26.2347,3.85526,6.00669,,,0.99,3859,2021-06-10 19:00:00,2021,6,19,1.93474
3860,0,0,0,0,1.24016,,,0.99,3860,2021-06-10 20:00:00,2021,6,20,3.46569
3861,0,0,0,0,1.24653,,,0.99,3861,2021-06-10 21:00:00,2021,6,21,3.31216
3862,0,0,0,0,1.26921,,,0.99,3862,2021-06-10 22:00:00,2021,6,22,3.01458
3863,0,0,0,0,1.28867,,,0.99,3863,2021-06-10 23:00:00,2021,6,23,1.76422
3864,0,0,0,0,1.33201,,,0.99,3864,2021-06-11 00:00:00,2021,6,0,0.988634
3865,0,0,0,0,1.35632,,,0.99,3865,2021-06-11 01:00:00,2021,6,1,1.10182
3866,0,0,0,0,1.35072,,,0.99,3866,2021-06-11 02:00:00,2021,6,2,1.62638
3867,0,0,0,0,1.35899,,,0.99,3867,2021-06-11 03:00:00,2021,6,3,1.15014
3868,0,0.00647254,14.7948,3.84892,7.14685,,,0.99,3868,2021-06-11 04:00:00,2021,6,4,1.39963
3869,0,0.214229,21.2402,6.16544,212.168,,,0.19116,3869,2021-06-11 05:00:00,2021,6,5,0.780564
3870,0,0.678978,31.558,18.7918,688.962,,,0.251739,3870,2021-06-11 06:00:00,2021,6,6,2.11639
3871,0,0.867712,37.3424,57.5573,904.056,,,0.248195,3871,2021-06-11 07:00:00,2021,6,7,2.17316
3872,0,0.929677,41.6996,67.8683,987.252,,,0.23088,3872,2021-06-11 08:00:00,2021,6,8,1.95208
3873,0,0.949148,42.46,73.3853,1011.73,,,0.21732,3873,2021-06-11 09:00:00,2021,6,9,2.15501
3874,0,0.95255,40.1678,83.501,1006.47,,,0.209651,3874,2021-06-11 10:00:00,2021,6,10,2.84132
3875,0,0.935889,42.1477,88.1689,995.836,,,0.205174,3875,2021-06-11 11:00:00,2021,6,11,2.58958
3876,0,0.936903,41.061,87.5799,992.742,,,0.204092,3876,2021-06-11 12:00:00,2021,6,12,3.05354
3877,0,0.926994,44.2426,81.5203,994.155,,,0.20538,3877,2021-06-11 13:00:00,2021,6,13,2.48172
3878,0,0.903015,48.6185,71.5914,984.487,,,0.209563,3878,2021-06-11 14:00:00,2021,6,14,1.8087
3879,0,0.881152,47.3799,65.0434,955.079,,,0.217164,3879,2021-06-11 15:00:00,2021,6,15,2.00725
3880,0,0.813761,46.2223,55.0332,875.897,,,0.225699,3880,2021-06-11 16:00:00,2021,6,16,1.91689
3881,0,0.552624,37.8877,24.0785,573.357,,,0.224284,3881,2021-06-11 17:00:00,2021,6,17,2.22905
3882,0,0.0548857,25.566,3.33842,57.8609,,,0.127047,3882,2021-06-11 18:00:00,2021,6,18,1.62553
3883,0,0.00693064,21.2072,3.88497,7.85294,,,0.99,3883,2021-06-11 19:00:00,2021,6,19,1.20241
3884,0,0,0,0,1.33041,,,0.99,3884,2021-06-11 20:00:00,2021,6,20,2.29525
3885,0,0,0,0,1.33039,,,0.99,3885,2021-06-11 21:00:00,2021,6,21,2.69453
3886,0,0,0,0,1.34907,,,0.99,3886,2021-06-11 22:00:00,2021,6,22,1.86376
3887,0,0,0,0,1.37986,,,0.99,3887,2021-06-11 23:00:00,2021,6,23,1.23548
3888,0,0,0,0,1.40929,,,0.99,3888,2021-06-12 00:00:00,2021,6,0,1.11921
3889,0,0,0,0,1.41913,,,0.99,3889,2021-06-12 01:00:00,2021,6,1,0.837606
3890,0,0,0,0,1.41904,,,0.99,3890,2021-06-12 02:00:00,2021,6,2,1.03956
3891,0,0,0,0,1.43084,,,0.99,3891,2021-06-12 03:00:00,2021,6,3,1.37377
3892,0,0.00640318,11.7534,3.85659,6.97893,,,0.99,3892,2021-06-12 04:00:00,2021,6,4,1.26319
3893,0,0.234209,21.6547,5.7943,231.79,,,0.180318,3893,2021-06-12 05:00:00,2021,6,5,1.00788
3894,0,0.688184,43.0883,23.6033,729.328,,,0.251913,3894,2021-06-12 06:00:00,2021,6,6,0.661397
3895,0,0.868132,43.6997,57.1005,926.948,,,0.245412,3895,2021-06-12 07:00:00,2021,6,7,1.61185
3896,0,0.915988,47.9911,62.8091,996.649,,,0.228211,3896,2021-06-12 08:00:00,2021,6,8,1.5084
3897,0,0.923564,49.8746,71.7444,1012.87,,,0.214618,3897,2021-06-12 09:00:00,2021,6,9,1.51148
3898,0,0.91374,49.3444,82.3519,999.534,,,0.207301,3898,2021-06-12 10:00:00,2021,6,10,1.88104
3899,0,0.898961,48.8899,85.7203,980.975,,,0.203033,3899,2021-06-12 11:00:00,2021,6,11,2.21629
3900,0,0.893017,48.4815,85.1375,972.661,,,0.202828,3900,2021-06-12 12:00:00,2021,6,12,2.43063
3901,0,0.892149,48.6156,82.6075,972.205,,,0.204656,3901,2021-06-12 13:00:00,2021,6,13,2.60122
3902,0,0.825235,45.0542,73.5361,884.513,,,0.210517,3902,2021-06-12 14:00:00,2021,6,14,3.21886
3903,0,0.856602,48.017,68.3502,929.971,,,0.223398,3903,2021-06-12 15:00:00,2021,6,15,2.77016
3904,0,0.314885,36.5497,41.1787,326.987,,,0.193017,3904,2021-06-12 16:00:00,2021,6,16,1.8428
3905,0,0.222763,35.1835,25.3329,232.024,,,0.189235,3905,2021-06-12 17:00:00,2021,6,17,0.715113
3906,0,0.0548683,28.404,3.88684,58.5037,,,0.135206,3906,2021-06-12 18:00:00,2021,6,18,0.760613
3907,0,0.00722161,22.9265,0.852077,8.23146,,,0.242169,3907,2021-06-12 19:00:00,2021,6,19,1.14951
3908,0,0,0,0,1.3218,,,0.99,3908,2021-06-12 20:00:00,2021,6,20,1.15918
3909,0,0,0,0,1.32533,,,0.99,3909,2021-06-12 21:00:00,2021,6,21,1.27204
3910,0,0,0,0,1.32583,,,0.99,3910,2021-06-12 22:00:00,2021,6,22,2.55418
3911,0,0,0,0,1.31414,,,0.99,3911,2021-06-12 23:00:00,2021,6,23,1.35139
3912,0,0,0,0,1.33312,,,0.99,3912,2021-06-13 00:00:00,2021,6,0,1.08759
3913,0,0,0,0,1.32652,,,0.99,3913,2021-06-13 01:00:00,2021,6,1,2.67826
3914,0,0,0,0,1.29914,,,0.99,3914,2021-06-13 02:00:00,2021,6,2,2.84856
3915,0,0,0,0,1.35458,,,0.99,3915,2021-06-13 03:00:00,2021,6,3,0.873239
3916,0,0.00617132,15.5089,3.84864,6.85059,,,0.99,3916,2021-06-13 04:00:00,2021,6,4,0.747906
3917,0,0.21778,24.0373,5.86207,217.782,,,0.178867,3917,2021-06-13 05:00:00,2021,6,5,0.595537
3918,0,0.655758,41.5575,25.2718,690.498,,,0.248989,3918,2021-06-13 06:00:00,2021,6,6,0.952513
3919,0,0.822086,48.2114,56.9589,892.101,,,0.243553,3919,2021-06-13 07:00:00,2021,6,7,1.22472
3920,0,0.873032,53.3912,63.4872,969.224,,,0.225792,3920,2021-06-13 08:00:00,2021,6,8,1.15009
3921,0,0.897518,50.5765,72.0514,986.029,,,0.212842,3921,2021-06-13 09:00:00,2021,6,9,2.01144
3922,0,0.89144,52.3424,81.2203,986.163,,,0.205706,3922,2021-06-13 10:00:00,2021,6,10,1.95813
3923,0,0.889985,52.7045,86.368,985.952,,,0.202563,3923,2021-06-13 11:00:00,2021,6,11,2.09071
3924,0,0.718193,47.0295,72.5505,773.392,,,0.209267,3924,2021-06-13 12:00:00,2021,6,12,2.39361
3925,0,0.891146,53.9485,82.3352,992.334,,,0.20326,3925,2021-06-13 13:00:00,2021,6,13,2.30513
3926,0,0.801852,51.2654,69.3278,880.248,,,0.208296,3926,2021-06-13 14:00:00,2021,6,14,2.59756
3927,0,0.100883,32.3952,20.8284,106.7,,,0.204986,3927,2021-06-13 15:00:00,2021,6,15,1.89668
3928,0,0.0813108,30.7452,18.2737,86.1474,,,0.202762,3928,2021-06-13 16:00:00,2021,6,16,1.89265
3929,0,0.49658,43.6851,25.8845,526.768,,,0.225387,3929,2021-06-13 17:00:00,2021,6,17,1.46962
3930,0,0.0682664,31.0957,5.29679,72.9307,,,0.142973,3930,2021-06-13 18:00:00,2021,6,18,0.884592
3931,0,0.0104705,27.0353,1.43669,11.9493,,,0.295372,3931,2021-06-13 19:00:00,2021,6,19,0.531477
3932,0,0,0,0,1.26583,,,0.99,3932,2021-06-13 20:00:00,2021,6,20,0.82731
3933,0,0,0,0,1.27411,,,0.99,3933,2021-06-13 21:00:00,2021,6,21,0.913119
3934,0,0,0,0,1.27502,,,0.99,3934,2021-06-13 22:00:00,2021,6,22,1.66748
3935,0,0,0,0,1.27761,,,0.99,3935,2021-06-13 23:00:00,2021,6,23,1.75883
3936,0,0,0,0,1.29847,,,0.99,3936,2021-06-14 00:00:00,2021,6,0,1.23113
3937,0,0,0,0,1.32992,,,0.99,3937,2021-06-14 01:00:00,2021,6,1,1.60211
3938,0,0,0,0,1.32767,,,0.99,3938,2021-06-14 02:00:00,2021,6,2,1.72424
3939,0,0,0,0,1.31903,,,0.99,3939,2021-06-14 03:00:00,2021,6,3,3.23163
3940,0,0.00694263,21.1472,3.83576,7.86374,,,0.99,3940,2021-06-14 04:00:00,2021,6,4,2.87419
3941,0,0.100414,22.0608,7.59806,102.087,,,0.222728,3941,2021-06-14 05:00:00,2021,6,5,1.43262
3942,0,0.354799,30.4887,28.3473,359.497,,,0.263757,3942,2021-06-14 06:00:00,2021,6,6,1.02082
3943,0,0.810248,50.8853,59.7261,888.355,,,0.248296,3943,2021-06-14 07:00:00,2021,6,7,0.883383
3944,0,0.887727,54.4207,67.0336,990.309,,,0.227499,3944,2021-06-14 08:00:00,2021,6,8,1.08835
3945,0,0.891996,55.7972,71.2021,1000.93,,,0.21477,3945,2021-06-14 09:00:00,2021,6,9,1.22832
3946,0,0.897774,52.7483,82.0877,995.079,,,0.207124,3946,2021-06-14 10:00:00,2021,6,10,1.96625
3947,0,0.879621,54.2971,85.6529,980.439,,,0.203007,3947,2021-06-14 11:00:00,2021,6,11,1.93311
